customer_id,customer_name,gender,age,city,state,signup_date,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,RFM_Total,Segment,Purchase_Status
C1203,Aditya Mehta,Female,49,Salem,Tamil Nadu,2025-12-07,31,15,421629.95,4,5,4,454,13,Champions,Purchased
C1204,Rakesh Joshi,Female,29,Kanpur,Uttar Pradesh,2023-10-24,,,,,,,,,No Purchase,No Purchase
C1205,Aditi Jain,Male,33,Varanasi,Uttar Pradesh,2023-12-11,27,2,62216.74,4,1,2,412,7,New Customers,Purchased
C1206,Varun Shah,Female,26,Mumbai,Maharashtra,2025-02-25,68,9,333720.08,3,4,4,344,11,Loyal Customers,Purchased
C1207,Deepak Gupta,Male,25,Ghaziabad,Uttar Pradesh,2025-10-18,84,5,189375.56,3,2,3,323,8,Potential Loyalists,Purchased
C1208,Shivam Patel,Male,23,Udaipur,Rajasthan,2023-11-11,3,6,227140.74,5,3,3,533,11,Loyal Customers,Purchased
C1209,Rohit Agarwal,Male,60,Prayagraj,Uttar Pradesh,2025-01-17,210,2,21339.76,2,1,1,211,4,Hibernating,Purchased
C1210,Meera Malhotra,Male,21,Salem,Tamil Nadu,2023-01-26,81,1,5717.49,3,1,1,311,5,Potential Loyalists,Purchased
C1211,Aarav Jain,Female,42,Jaipur,Rajasthan,2024-09-11,131,2,86653.2,2,1,2,212,5,Hibernating,Purchased
C1212,Mohit Bansal,Male,42,Surat,Gujarat,2025-12-16,32,14,645581.09,4,5,5,455,14,Champions,Purchased
C1213,Suresh Jain,Female,20,Aurangabad,Maharashtra,2024-06-04,317,4,263413.0,1,2,4,124,7,At Risk,Purchased
C1214,Karan Verma,Female,58,Hyderabad,Telangana,2024-12-03,19,24,823581.58,5,5,5,555,15,Champions,Purchased
C1215,Divya Yadav,Male,42,Durgapur,West Bengal,2025-01-22,536,1,1334.18,1,1,1,111,3,Hibernating,Purchased
C1216,Varun Sharma,Male,24,Kolkata,West Bengal,2024-11-23,415,3,87149.12,1,2,2,122,5,Hibernating,Purchased
C1217,Aditi Shah,Female,24,Varanasi,Uttar Pradesh,2025-01-21,23,8,208047.51,5,4,3,543,12,Loyal Customers,Purchased
C1218,Divya Saxena,Female,51,Agra,Uttar Pradesh,2025-08-28,33,3,55712.03,4,2,2,422,8,New Customers,Purchased
C1219,Varun Bansal,Male,47,Gwalior,Madhya Pradesh,2023-01-12,8,9,273868.97,5,4,4,544,13,Champions,Purchased
C1220,Pooja Jain,Male,37,Hubballi,Karnataka,2025-08-26,222,3,42240.81,2,2,1,221,5,Hibernating,Purchased
C1221,Nisha Gupta,Male,37,New Delhi,Delhi,2025-09-21,587,1,67.91000000000001,1,1,1,111,3,Hibernating,Purchased
C1222,Rohit Srivastava,Male,19,Chennai,Tamil Nadu,2025-09-16,223,2,7780.32,2,1,1,211,4,Hibernating,Purchased
C1223,Karan Singh,Male,19,Jodhpur,Rajasthan,2024-02-07,62,7,122094.31,3,3,2,332,8,Potential Loyalists,Purchased
C1224,Rohit Agarwal,Female,43,Gaya,Bihar,2024-09-30,44,8,218448.59,4,4,3,443,11,Loyal Customers,Purchased
C1225,Vikas Srivastava,Male,35,Thane,Maharashtra,2024-01-22,31,14,548667.36,4,5,5,455,14,Champions,Purchased
C1226,Tanya Agarwal,Male,30,Gwalior,Madhya Pradesh,2025-07-09,380,6,291904.09,1,3,4,134,8,At Risk,Purchased
C1227,Rakesh Kumar,Female,36,Kanpur,Uttar Pradesh,2024-03-21,,,,,,,,,No Purchase,No Purchase
C1228,Mohit Yadav,Female,47,Salem,Tamil Nadu,2023-12-09,185,4,125316.01999999999,2,2,2,222,6,Hibernating,Purchased
C1229,Rakesh Joshi,Male,32,Ahmedabad,Gujarat,2025-01-20,162,2,118014.63,2,1,2,212,5,Hibernating,Purchased
C1230,Mohit Gupta,Female,34,Noida,Uttar Pradesh,2023-02-24,272,2,5827.01,1,1,1,111,3,Hibernating,Purchased
C1231,Vikas Malhotra,Female,31,Noida,Uttar Pradesh,2024-02-16,114,4,249527.07,3,2,4,324,9,Potential Loyalists,Purchased
C1232,Ankit Jain,Male,49,Hubballi,Karnataka,2023-08-14,,,,,,,,,No Purchase,No Purchase
C1233,Arjun Mishra,Male,20,Patna,Bihar,2024-02-14,12,5,200403.78999999998,5,2,3,523,10,New Customers,Purchased
C1234,Sameer Verma,Female,62,Vadodara,Gujarat,2024-05-06,4,20,708846.9,5,5,5,555,15,Champions,Purchased
C1235,Akash Saxena,Female,44,Gwalior,Madhya Pradesh,2023-03-11,185,12,120209.44,2,4,2,242,8,At Risk,Purchased
C1236,Riya Agarwal,Other,29,Warangal,Telangana,2025-08-04,222,12,80648.17000000001,2,4,2,242,8,At Risk,Purchased
C1237,Rohit Kapoor,Male,54,Hubballi,Karnataka,2024-04-01,191,5,79050.64,2,2,2,222,6,Hibernating,Purchased
C1238,Aarav Jain,Female,63,Hyderabad,Telangana,2024-01-28,42,3,76251.53,4,2,2,422,8,New Customers,Purchased
C1239,Karan Singh,Male,20,Kanpur,Uttar Pradesh,2023-06-13,,,,,,,,,No Purchase,No Purchase
C1240,Aditi Jain,Female,27,Agra,Uttar Pradesh,2025-12-26,18,10,495066.43,5,4,5,545,14,Champions,Purchased
C1241,Riya Shah,Female,24,Warangal,Telangana,2025-07-25,4,14,597079.1,5,5,5,555,15,Champions,Purchased
C1242,Vikas Patel,Male,21,Warangal,Telangana,2024-06-11,19,6,324474.27,5,3,4,534,12,Loyal Customers,Purchased
C1243,Sakshi Saxena,Male,53,Nashik,Maharashtra,2024-01-02,119,6,132231.19,2,3,3,233,8,At Risk,Purchased
C1244,Shivam Tiwari,Female,27,Coimbatore,Tamil Nadu,2024-05-26,38,9,337131.08,4,4,4,444,12,Champions,Purchased
C1245,Divya Bansal,Female,36,Ahmedabad,Gujarat,2025-11-18,,,,,,,,,No Purchase,No Purchase
C1246,Shreya Mehta,Male,57,Faridabad,Haryana,2023-08-31,85,9,255969.03,3,4,4,344,11,Loyal Customers,Purchased
C1247,Aarav Shah,Female,47,Surat,Gujarat,2025-01-19,3,26,845240.38,5,5,5,555,15,Champions,Purchased
C1248,Ankit Joshi,Male,50,Mangaluru,Karnataka,2025-09-16,152,8,309179.20999999996,2,4,4,244,10,Can't Lose Them,Purchased
C1249,Aarav Yadav,Male,22,Delhi,Delhi,2025-04-07,17,15,581126.3200000001,5,5,5,555,15,Champions,Purchased
C1250,Rohit Saxena,Male,64,Mangaluru,Karnataka,2025-08-10,429,1,867.75,1,1,1,111,3,Hibernating,Purchased
C1251,Nisha Srivastava,Female,21,Udaipur,Rajasthan,2025-11-03,199,10,255957.13999999998,2,4,4,244,10,Can't Lose Them,Purchased
C1252,Vikas Yadav,Male,52,Gurugram,Haryana,2023-03-07,329,1,46295.83,1,1,1,111,3,Hibernating,Purchased
C1253,Deepak Tiwari,Female,48,Mangaluru,Karnataka,2023-09-19,51,4,92673.13,4,2,2,422,8,New Customers,Purchased
C1254,Sakshi Saxena,Male,37,Nagpur,Maharashtra,2023-06-08,,,,,,,,,No Purchase,No Purchase
C1255,Rakesh Jain,Female,58,Mumbai,Maharashtra,2024-09-13,435,1,25150.4,1,1,1,111,3,Hibernating,Purchased
C1256,Aditi Tiwari,Female,60,Kolkata,West Bengal,2024-03-22,,,,,,,,,No Purchase,No Purchase
C1257,Sakshi Kumar,Male,21,Warangal,Telangana,2023-02-14,28,7,260408.66,4,3,4,434,11,Loyal Customers,Purchased
C1258,Riya Sharma,Male,63,Ghaziabad,Uttar Pradesh,2024-09-02,515,1,54479.8,1,1,2,112,4,Hibernating,Purchased
C1259,Kavya Mishra,Male,29,Agra,Uttar Pradesh,2023-04-21,8,8,179048.51,5,4,3,543,12,Loyal Customers,Purchased
C1260,Pooja Mehta,Male,55,Rajkot,Gujarat,2024-03-22,44,6,411145.43,4,3,4,434,11,Loyal Customers,Purchased
C1261,Yash Agarwal,Female,57,Lucknow,Uttar Pradesh,2024-02-06,185,4,95548.17,2,2,2,222,6,Hibernating,Purchased
C1262,Suresh Tiwari,Female,44,Hyderabad,Telangana,2025-09-05,18,7,218759.53999999998,5,3,3,533,11,Loyal Customers,Purchased
C1263,Suresh Yadav,Male,59,Delhi,Delhi,2025-01-17,133,5,166008.52,2,3,3,233,8,At Risk,Purchased
C1264,Shreya Yadav,Female,57,Lucknow,Uttar Pradesh,2024-11-14,37,26,715344.65,4,5,5,455,14,Champions,Purchased
C1265,Priya Joshi,Male,43,Bhopal,Madhya Pradesh,2025-06-29,60,9,355976.76,3,4,4,344,11,Loyal Customers,Purchased
C1266,Kavya Sharma,Male,26,Pune,Maharashtra,2023-07-17,130,18,831324.16,2,5,5,255,12,Can't Lose Them,Purchased
C1267,Yash Kapoor,Male,38,Pune,Maharashtra,2023-10-08,8,16,496980.62,5,5,5,555,15,Champions,Purchased
C1268,Ananya Agarwal,Male,61,Agra,Uttar Pradesh,2025-04-03,405,2,35071.07,1,1,1,111,3,Hibernating,Purchased
C1269,Karan Chauhan,Female,27,Kanpur,Uttar Pradesh,2025-03-31,141,11,750357.34,2,4,5,245,11,Can't Lose Them,Purchased
C1270,Komal Malhotra,Male,65,Ghaziabad,Uttar Pradesh,2023-01-24,91,2,343996.29,3,1,4,314,8,Potential Loyalists,Purchased
C1271,Nisha Singh,Female,26,Ghaziabad,Uttar Pradesh,2023-09-03,217,3,82847.42,2,2,2,222,6,Hibernating,Purchased
C1272,Isha Singh,Male,49,Nashik,Maharashtra,2023-09-06,372,1,77798.82,1,1,2,112,4,Hibernating,Purchased
C1273,Vikas Singh,Female,48,Agra,Uttar Pradesh,2023-01-07,587,1,32433.980000000003,1,1,1,111,3,Hibernating,Purchased
C1274,Shreya Chauhan,Male,27,Ahmedabad,Gujarat,2024-12-25,93,13,711674.93,3,5,5,355,13,Loyal Customers,Purchased
C1275,Manish Malhotra,Male,40,Jaipur,Rajasthan,2023-03-01,,,,,,,,,No Purchase,No Purchase
C1276,Simran Jain,Male,24,Bengaluru,Karnataka,2025-07-10,195,8,192682.32,2,4,3,243,9,At Risk,Purchased
C1277,Nisha Verma,Male,35,Delhi,Delhi,2024-10-03,191,3,4682.85,2,2,1,221,5,Hibernating,Purchased
C1278,Nisha Srivastava,Male,64,Chennai,Tamil Nadu,2024-06-28,54,3,55557.799999999996,4,2,2,422,8,New Customers,Purchased
C1279,Shivam Verma,Male,20,Faridabad,Haryana,2025-11-28,1,5,85873.96,5,3,2,532,10,Potential Loyalists,Purchased
C1280,Riya Kapoor,Female,59,Panipat,Haryana,2023-10-24,619,2,156466.16000000003,1,1,3,113,5,At Risk,Purchased
C1281,Amit Bansal,Male,50,Varanasi,Uttar Pradesh,2024-09-02,276,2,182363.72999999998,1,1,3,113,5,At Risk,Purchased
C1282,Divya Yadav,Female,53,Nashik,Maharashtra,2023-01-08,43,4,50640.56,4,2,1,421,7,New Customers,Purchased
C1283,Nikhil Shah,Female,31,Mumbai,Maharashtra,2025-07-01,375,1,14675.22,1,1,1,111,3,Hibernating,Purchased
C1284,Rakesh Verma,Female,63,Nashik,Maharashtra,2024-09-13,496,1,1101.31,1,1,1,111,3,Hibernating,Purchased
C1285,Karan Agarwal,Female,30,Vadodara,Gujarat,2023-07-12,535,4,55569.200000000004,1,2,2,122,5,Hibernating,Purchased
C1286,Ankit Chauhan,Male,42,Mysuru,Karnataka,2025-06-14,14,9,295514.91,5,4,4,544,13,Champions,Purchased
C1287,Pooja Malhotra,Female,19,Prayagraj,Uttar Pradesh,2025-12-19,44,4,297326.45,4,2,4,424,10,New Customers,Purchased
C1288,Rakesh Saxena,Female,60,Delhi,Delhi,2023-03-17,89,11,120855.03,3,4,2,342,9,At Risk,Purchased
C1289,Shreya Shah,Female,51,Coimbatore,Tamil Nadu,2025-07-15,81,3,89317.42,3,2,2,322,7,Potential Loyalists,Purchased
C1290,Aditya Verma,Male,25,Kanpur,Uttar Pradesh,2025-03-17,8,4,42001.04,5,2,1,521,8,New Customers,Purchased
C1291,Mohit Kapoor,Female,49,Hyderabad,Telangana,2024-01-24,123,5,44032.83,2,3,1,231,6,At Risk,Purchased
C1292,Aarav Shah,Male,26,Prayagraj,Uttar Pradesh,2024-11-25,43,11,210918.2,4,4,3,443,11,Loyal Customers,Purchased
C1293,Ankit Gupta,Female,39,Indore,Madhya Pradesh,2025-05-10,416,2,221778.25,1,1,3,113,5,At Risk,Purchased
C1294,Vivek Jain,Male,42,Ghaziabad,Uttar Pradesh,2024-06-08,,,,,,,,,No Purchase,No Purchase
C1295,Ankit Joshi,Male,62,Panipat,Haryana,2024-12-30,3,18,367452.95,5,5,4,554,14,Champions,Purchased
C1296,Ayush Kapoor,Female,33,Bhopal,Madhya Pradesh,2023-02-22,12,2,29563.85,5,1,1,511,7,New Customers,Purchased
C1297,Akash Verma,Female,18,Gaya,Bihar,2025-10-10,74,3,143297.16,3,2,3,323,8,Potential Loyalists,Purchased
C1298,Simran Srivastava,Male,38,Warangal,Telangana,2025-10-08,598,2,43444.56999999999,1,1,1,111,3,Hibernating,Purchased
C1299,Aditi Agarwal,Female,62,Durgapur,West Bengal,2023-08-19,44,19,506906.69,4,5,5,455,14,Champions,Purchased
C1300,Amit Yadav,Female,56,Jodhpur,Rajasthan,2024-06-06,38,11,752838.92,4,4,5,445,13,Champions,Purchased
C1301,Tanya Gupta,Female,20,Kolkata,West Bengal,2023-09-19,600,1,137708.63999999998,1,1,3,113,5,At Risk,Purchased
C1302,Sanjay Saxena,Female,20,Varanasi,Uttar Pradesh,2024-03-13,93,4,173593.24000000002,3,2,3,323,8,Potential Loyalists,Purchased
C1303,Simran Agarwal,Male,54,Chennai,Tamil Nadu,2023-10-29,334,2,18304.809999999998,1,1,1,111,3,Hibernating,Purchased
C1304,Shreya Patel,Male,52,Chennai,Tamil Nadu,2025-08-01,21,9,241117.6,5,4,4,544,13,Champions,Purchased
C1305,Ananya Verma,Female,44,Panipat,Haryana,2025-01-30,,,,,,,,,No Purchase,No Purchase
C1306,Suresh Malhotra,Male,22,Mysuru,Karnataka,2025-07-14,,,,,,,,,No Purchase,No Purchase
C1307,Rahul Bansal,Female,31,Delhi,Delhi,2025-05-18,13,7,394295.44000000006,5,3,4,534,12,Loyal Customers,Purchased
C1308,Shreya Mishra,Female,58,Ahmedabad,Gujarat,2025-03-07,68,1,12525.960000000001,3,1,1,311,5,Potential Loyalists,Purchased
C1309,Kavya Tiwari,Female,24,Mumbai,Maharashtra,2023-07-02,72,3,1011.27,3,2,1,321,6,Potential Loyalists,Purchased
C1310,Tanya Sharma,Male,27,Noida,Uttar Pradesh,2025-06-27,639,1,60772.939999999995,1,1,2,112,4,Hibernating,Purchased
C1311,Vikas Kumar,Female,39,Mysuru,Karnataka,2025-05-07,208,1,342.88,2,1,1,211,4,Hibernating,Purchased
C1312,Ankit Mehta,Female,53,Bengaluru,Karnataka,2023-05-17,,,,,,,,,No Purchase,No Purchase
C1313,Shreya Kapoor,Male,57,Nagpur,Maharashtra,2023-04-07,296,5,157459.83,1,3,3,133,7,At Risk,Purchased
C1314,Sameer Yadav,Male,46,New Delhi,Delhi,2025-04-13,219,7,668512.08,2,3,5,235,10,At Risk,Purchased
C1315,Vivek Mehta,Male,41,Delhi,Delhi,2024-03-03,28,7,422641.15,4,3,5,435,12,Loyal Customers,Purchased
C1316,Riya Mishra,Male,36,Delhi,Delhi,2023-12-26,29,11,247574.04,4,4,4,444,12,Champions,Purchased
C1317,Aarav Mehta,Female,20,New Delhi,Delhi,2024-03-10,109,2,108850.44,3,1,2,312,6,Potential Loyalists,Purchased
C1318,Meera Malhotra,Female,30,Jodhpur,Rajasthan,2025-08-07,71,7,439084.81000000006,3,3,5,335,11,Loyal Customers,Purchased
C1319,Mohit Chauhan,Male,28,New Delhi,Delhi,2024-02-03,77,5,348828.69,3,3,4,334,10,Loyal Customers,Purchased
C1320,Shreya Patel,Female,20,Indore,Madhya Pradesh,2024-02-10,21,5,225775.5,5,3,3,533,11,Loyal Customers,Purchased
C1321,Sneha Joshi,Male,53,Gwalior,Madhya Pradesh,2024-03-13,9,38,1463199.95,5,5,5,555,15,Champions,Purchased
C1322,Sameer Mehta,Male,34,Salem,Tamil Nadu,2023-03-01,48,10,300241.18,4,4,4,444,12,Champions,Purchased
C1323,Komal Mishra,Male,42,New Delhi,Delhi,2023-02-11,86,5,137845.08,3,3,3,333,9,Loyal Customers,Purchased
C1324,Nisha Yadav,Female,27,Salem,Tamil Nadu,2024-03-29,80,7,273313.02,3,3,4,334,10,Loyal Customers,Purchased
C1325,Rohit Chauhan,Female,46,Faridabad,Haryana,2023-01-19,713,1,126620.25,1,1,2,112,4,Hibernating,Purchased
C1326,Sameer Verma,Female,24,Jaipur,Rajasthan,2025-04-08,,,,,,,,,No Purchase,No Purchase
C1327,Rakesh Bansal,Female,50,Warangal,Telangana,2024-04-09,5,11,192862.0,5,4,3,543,12,Loyal Customers,Purchased
C1328,Nisha Kumar,Male,53,Coimbatore,Tamil Nadu,2024-07-02,251,2,67718.52,1,1,2,112,4,Hibernating,Purchased
C1329,Nikhil Saxena,Female,32,Vadodara,Gujarat,2024-01-03,62,4,59755.99,3,2,2,322,7,Potential Loyalists,Purchased
C1330,Sakshi Gupta,Male,28,Nashik,Maharashtra,2025-04-16,331,1,489.96,1,1,1,111,3,Hibernating,Purchased
C1331,Ayush Chauhan,Male,55,Kolkata,West Bengal,2024-04-13,180,3,154744.57,2,2,3,223,7,At Risk,Purchased
C1332,Nisha Malhotra,Female,28,Thane,Maharashtra,2023-02-08,13,9,282401.35,5,4,4,544,13,Champions,Purchased
C1333,Mohit Singh,Male,26,Udaipur,Rajasthan,2024-06-18,96,2,100145.72,3,1,2,312,6,Potential Loyalists,Purchased
C1334,Nikhil Malhotra,Male,34,Faridabad,Haryana,2023-07-13,14,12,604087.85,5,4,5,545,14,Champions,Purchased
C1335,Meera Joshi,Male,64,Kanpur,Uttar Pradesh,2024-10-13,157,7,133855.78,2,3,3,233,8,At Risk,Purchased
C1336,Nisha Mishra,Male,40,Vadodara,Gujarat,2024-09-09,96,18,242819.30000000002,3,5,4,354,12,Loyal Customers,Purchased
C1337,Karan Yadav,Female,30,Lucknow,Uttar Pradesh,2024-06-03,92,4,126858.2,3,2,2,322,7,Potential Loyalists,Purchased
C1338,Karan Kapoor,Male,42,Kolkata,West Bengal,2024-02-26,29,20,740723.97,4,5,5,455,14,Champions,Purchased
C1339,Meera Kapoor,Female,34,Ghaziabad,Uttar Pradesh,2024-10-14,5,19,728417.6,5,5,5,555,15,Champions,Purchased
C1340,Manish Mishra,Other,49,Indore,Madhya Pradesh,2025-01-14,,,,,,,,,No Purchase,No Purchase
C1341,Rakesh Srivastava,Female,39,Varanasi,Uttar Pradesh,2025-08-20,10,11,232673.39,5,4,3,543,12,Loyal Customers,Purchased
C1342,Nikhil Yadav,Male,46,Muzaffarpur,Bihar,2025-11-19,54,5,297969.33,4,3,4,434,11,Loyal Customers,Purchased
C1343,Sneha Singh,Female,38,Warangal,Telangana,2023-04-02,226,2,206740.65,2,1,3,213,6,At Risk,Purchased
C1344,Pooja Mehta,Male,41,Vadodara,Gujarat,2024-12-23,97,5,222097.61000000002,3,3,3,333,9,Loyal Customers,Purchased
C1345,Shreya Kumar,Male,39,Warangal,Telangana,2023-04-03,18,26,924946.73,5,5,5,555,15,Champions,Purchased
C1346,Aarav Yadav,Female,36,Warangal,Telangana,2024-04-02,21,10,220224.03999999998,5,4,3,543,12,Loyal Customers,Purchased
C1347,Ananya Shah,Male,64,Gwalior,Madhya Pradesh,2025-03-22,291,4,81805.78,1,2,2,122,5,Hibernating,Purchased
C1348,Rakesh Yadav,Female,30,Mumbai,Maharashtra,2024-08-16,431,2,10684.289999999999,1,1,1,111,3,Hibernating,Purchased
C1349,Pooja Verma,Male,56,Vadodara,Gujarat,2025-06-03,,,,,,,,,No Purchase,No Purchase
C1350,Aditi Kapoor,Female,52,Lucknow,Uttar Pradesh,2025-09-26,646,1,6938.87,1,1,1,111,3,Hibernating,Purchased
C1351,Karan Shah,Female,43,Rajkot,Gujarat,2025-12-02,668,1,61692.76000000001,1,1,2,112,4,Hibernating,Purchased
C1352,Shreya Saxena,Female,33,Mumbai,Maharashtra,2025-01-06,5,3,92943.22,5,2,2,522,9,New Customers,Purchased
C1353,Deepak Mehta,Male,41,Ahmedabad,Gujarat,2025-01-07,37,7,234617.82,4,3,3,433,10,Loyal Customers,Purchased
C1354,Rakesh Patel,Male,58,Ahmedabad,Gujarat,2025-05-29,256,2,38794.12,1,1,1,111,3,Hibernating,Purchased
C1355,Aditi Yadav,Female,26,Mangaluru,Karnataka,2023-09-13,89,2,96103.51000000001,3,1,2,312,6,Potential Loyalists,Purchased
C1356,Vikas Bansal,Female,46,Chennai,Tamil Nadu,2023-11-27,15,9,164899.03,5,4,3,543,12,Loyal Customers,Purchased
C1357,Manish Gupta,Male,54,Kolkata,West Bengal,2024-01-09,23,8,496953.01999999996,5,4,5,545,14,Champions,Purchased
C1358,Kavya Verma,Male,48,Warangal,Telangana,2025-03-26,132,4,124520.73,2,2,2,222,6,Hibernating,Purchased
C1359,Suresh Saxena,Female,24,Salem,Tamil Nadu,2024-01-20,275,9,262252.82,1,4,4,144,9,Can't Lose Them,Purchased
C1360,Aditi Kapoor,Female,42,Vadodara,Gujarat,2023-06-02,,,,,,,,,No Purchase,No Purchase
C1361,Varun Joshi,Female,26,Bhopal,Madhya Pradesh,2025-05-24,12,19,471607.61,5,5,5,555,15,Champions,Purchased
C1362,Ankit Sharma,Female,62,Varanasi,Uttar Pradesh,2025-04-01,107,12,244825.99,3,4,4,344,11,Loyal Customers,Purchased
C1363,Shreya Kumar,Male,34,Agra,Uttar Pradesh,2024-10-12,204,1,103377.52,2,1,2,212,5,Hibernating,Purchased
C1364,Simran Patel,Male,38,Kanpur,Uttar Pradesh,2025-08-23,267,4,88739.43,1,2,2,122,5,Hibernating,Purchased
C1365,Amit Kapoor,Female,59,Udaipur,Rajasthan,2025-05-17,,,,,,,,,No Purchase,No Purchase
C1366,Suresh Patel,Female,38,Bengaluru,Karnataka,2025-09-12,216,4,167578.83000000002,2,2,3,223,7,At Risk,Purchased
C1367,Manish Sharma,Male,27,Kolkata,West Bengal,2023-10-12,9,22,896077.1,5,5,5,555,15,Champions,Purchased
C1368,Rakesh Gupta,Female,60,Udaipur,Rajasthan,2023-05-08,519,2,128314.64000000001,1,1,2,112,4,Hibernating,Purchased
C1369,Yash Mehta,Male,49,New Delhi,Delhi,2024-01-09,,,,,,,,,No Purchase,No Purchase
C1370,Shreya Malhotra,Male,47,Gurugram,Haryana,2025-06-27,98,8,313647.08,3,4,4,344,11,Loyal Customers,Purchased
C1371,Ankit Sharma,Female,21,Kolkata,West Bengal,2025-10-09,29,20,536415.89,4,5,5,455,14,Champions,Purchased
C1372,Aditya Sharma,Male,39,Aurangabad,Maharashtra,2023-05-01,47,3,91616.96,4,2,2,422,8,New Customers,Purchased
C1373,Aditya Yadav,Male,40,New Delhi,Delhi,2025-07-25,251,2,40636.829999999994,1,1,1,111,3,Hibernating,Purchased
C1374,Yash Singh,Female,30,New Delhi,Delhi,2024-06-07,150,6,317882.52,2,3,4,234,9,At Risk,Purchased
C1375,Pooja Shah,Male,45,Prayagraj,Uttar Pradesh,2025-06-14,78,14,584512.2,3,5,5,355,13,Loyal Customers,Purchased
C1376,Tanya Kumar,Male,29,Agra,Uttar Pradesh,2025-01-17,12,10,152899.00999999998,5,4,3,543,12,Loyal Customers,Purchased
C1377,Aditi Joshi,Female,40,Bhopal,Madhya Pradesh,2023-03-07,26,12,350986.96,4,4,4,444,12,Champions,Purchased
C1378,Aditi Bansal,Male,56,Hubballi,Karnataka,2024-06-14,114,6,194532.86,3,3,3,333,9,Loyal Customers,Purchased
C1379,Aditi Chauhan,Female,53,New Delhi,Delhi,2023-04-08,120,7,300750.54,2,3,4,234,9,At Risk,Purchased
C1380,Riya Tiwari,Male,31,Siliguri,West Bengal,2024-01-08,59,16,507561.73,3,5,5,355,13,Loyal Customers,Purchased
C1381,Arjun Yadav,Male,27,Madurai,Tamil Nadu,2025-04-09,149,3,97527.11,2,2,2,222,6,Hibernating,Purchased
C1382,Pooja Sharma,Female,18,Bhopal,Madhya Pradesh,2025-01-18,20,6,219824.27000000002,5,3,3,533,11,Loyal Customers,Purchased
C1383,Ananya Mishra,Male,34,Hyderabad,Telangana,2025-02-10,26,13,442627.97,4,5,5,455,14,Champions,Purchased
C1384,Suresh Kapoor,Female,18,Mangaluru,Karnataka,2024-12-24,99,5,280178.44,3,3,4,334,10,Loyal Customers,Purchased
C1385,Amit Singh,Female,24,Delhi,Delhi,2023-01-17,21,11,838792.17,5,4,5,545,14,Champions,Purchased
C1386,Shivam Agarwal,Female,64,Patna,Bihar,2024-09-30,635,1,5471.05,1,1,1,111,3,Hibernating,Purchased
C1387,Vikas Yadav,Male,59,Kolkata,West Bengal,2024-06-15,210,6,275459.59,2,3,4,234,9,At Risk,Purchased
C1388,Mohit Verma,Male,44,Muzaffarpur,Bihar,2024-08-01,91,18,365934.05,3,5,4,354,12,Loyal Customers,Purchased
C1389,Karan Kapoor,Female,55,Noida,Uttar Pradesh,2023-08-21,29,15,316700.67,4,5,4,454,13,Champions,Purchased
C1390,Pooja Malhotra,Male,41,Panipat,Haryana,2025-02-11,42,3,175085.49,4,2,3,423,9,New Customers,Purchased
C1391,Amit Shah,Female,46,Ahmedabad,Gujarat,2024-10-27,141,3,42503.26,2,2,1,221,5,Hibernating,Purchased
C1392,Pooja Tiwari,Female,62,Ghaziabad,Uttar Pradesh,2024-03-17,143,4,35639.19,2,2,1,221,5,Hibernating,Purchased
C1393,Nikhil Kumar,Male,21,Vadodara,Gujarat,2023-03-03,,,,,,,,,No Purchase,No Purchase
C1394,Shreya Kumar,Male,34,Jodhpur,Rajasthan,2023-03-17,13,10,394730.86,5,4,4,544,13,Champions,Purchased
C1395,Rakesh Agarwal,Female,23,Lucknow,Uttar Pradesh,2024-01-29,13,16,380716.9,5,5,4,554,14,Champions,Purchased
C1396,Vikas Malhotra,Female,56,Mysuru,Karnataka,2024-08-11,8,10,480612.68,5,4,5,545,14,Champions,Purchased
C1397,Pooja Mehta,Male,57,Warangal,Telangana,2025-12-27,91,13,416665.37,3,5,4,354,12,Loyal Customers,Purchased
C1398,Deepak Singh,Female,52,Delhi,Delhi,2025-03-03,125,3,89185.61,2,2,2,222,6,Hibernating,Purchased
C1399,Varun Chauhan,Female,47,Bengaluru,Karnataka,2024-06-15,46,11,309999.27999999997,4,4,4,444,12,Champions,Purchased
C1400,Ankit Mishra,Male,40,Mangaluru,Karnataka,2023-11-24,,,,,,,,,No Purchase,No Purchase
C1401,Mohit Agarwal,Male,19,Delhi,Delhi,2023-07-04,216,9,218272.27,2,4,3,243,9,At Risk,Purchased
C1402,Sneha Joshi,Female,55,Indore,Madhya Pradesh,2023-06-04,104,11,401610.62,3,4,4,344,11,Loyal Customers,Purchased
C1403,Vikas Tiwari,Female,60,Warangal,Telangana,2023-03-20,321,4,51505.0,1,2,2,122,5,Hibernating,Purchased
C1404,Neha Malhotra,Female,64,Lucknow,Uttar Pradesh,2025-09-25,103,4,81812.65,3,2,2,322,7,Potential Loyalists,Purchased
C1405,Rahul Chauhan,Male,34,Muzaffarpur,Bihar,2023-01-18,29,14,997608.37,4,5,5,455,14,Champions,Purchased
C1406,Mohit Gupta,Female,27,Gurugram,Haryana,2025-08-03,3,7,289331.24,5,3,4,534,12,Loyal Customers,Purchased
C1407,Neha Joshi,Female,49,Pune,Maharashtra,2024-09-30,112,4,535155.68,3,2,5,325,10,Potential Loyalists,Purchased
